Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
1098,-2.0559,-1.09276,-1.09276,-2.0559
1099,-2.07929,-1.07698,-1.07698,-2.07929
1100,-2.10302,-1.06112,-1.06112,-2.10302
1101,-2.12709,-1.04521,-1.04521,-2.12709
1102,-2.1515,-1.02923,-1.02923,-2.1515
1103,-2.17624,-1.01318,-1.01318,-2.17624
1104,-2.20132,-0.997076,-0.997076,-2.20132
1105,-2.22673,-0.97506,-0.97506,-2.22673
1106,-2.25423,-0.915506,-0.915506,-2.25423
1107,-2.29338,-0.784992,-0.784992,-2.29338
1108,-2.35411,-0.5185,-0.5185,-2.35411
1109,-2.44933,0.0124436,0.0124436,-2.44933
1110,-2.57281,1.07642,1.07642,-2.57281
1111,-2.66451,3.10196,3.10196,-2.66451
1112,-2.7055,3.23364,3.23364,-2.7055
1113,-2.73678,3.36859,3.36859,-2.73678
1114,-2.76813,3.50433,3.50433,-2.76813
1115,-2.79972,3.64125,3.64125,-2.79972
1116,-2.83158,3.68388,3.68388,-2.83158
1117,-2.86369,3.63494,3.63494,-2.86369
1118,-2.89607,3.5874,3.5874,-2.89607
1119,-2.92872,3.54122,3.54122,-2.92872
1120,-2.96164,3.49635,3.49635,-2.96164
1121,-2.99484,3.45276,3.45276,-2.99484
1122,-3.02832,3.31557,3.31557,-3.02832
1123,-3.06207,3.16288,3.16288,-3.06207
1124,-3.09609,3.01935,3.01935,-3.09609
1125,-3.13039,2.88444,2.88444,-3.13039
1126,-3.16496,2.75763,2.75763,-3.16496
1127,-3.19982,2.63842,2.63842,-3.19982
1128,-3.23496,2.52638,2.52638,-3.23496
1129,-3.27038,2.42105,2.42105,-3.27038
1130,-3.30609,2.32204,2.32204,-3.30609
1131,-3.34208,2.22897,2.22897,-3.34208
1132,-3.37835,2.14148,2.14148,-3.37835
1133,-3.41491,2.05923,2.05923,-3.41491
1134,-3.45176,1.98192,1.98192,-3.45176
1135,-3.4889,1.90923,1.90923,-3.4889
1136,-3.52634,1.8409,1.8409,-3.52634
1137,-3.56407,1.77667,1.77667,-3.56407
1138,-3.60211,1.71627,1.71627,-3.60211
1139,-3.64045,1.65949,1.65949,-3.64045
1140,-3.67909,1.6061,1.6061,-3.67909
1141,-3.71805,1.55591,1.55591,-3.71805
1142,-3.75731,1.50871,1.50871,-3.75731
1143,-3.7969,1.46432,1.46432,-3.7969
1144,-3.83682,1.42259,1.42259,-3.83682
1145,-3.87706,1.38333,1.38333,-3.87706
1146,-3.91763,1.34642,1.34642,-3.91763
1147,-3.92351,1.3117,1.3117,-3.92351
1148,-3.92166,1.27892,1.27892,-3.92166
1149,-3.91981,1.24806,1.24806,-3.91981
1150,-3.91795,1.21904,1.21904,-3.91795
1151,-3.91609,1.19175,1.19175,-3.91609
1152,-3.91424,1.16606,1.16606,-3.91424
1153,-3.9124,1.1419,1.1419,-3.9124
1154,-3.91056,1.11917,1.11917,-3.91056
1155,-3.90873,1.09777,1.09777,-3.90873
1156,-3.9069,1.07763,1.07763,-3.9069
1157,-3.90509,1.05868,1.05868,-3.90509
1158,-3.90328,1.04083,1.04083,-3.90328
1159,-3.90149,1.02403,1.02403,-3.90149
1160,-3.89971,1.00821,1.00821,-3.89971
1161,-3.89793,0.993305,0.993305,-3.89793
1162,-3.89617,0.965876,0.965876,-3.89617
1163,-3.89412,0.898486,0.898486,-3.89412
1164,-3.89105,0.754639,0.754639,-3.89105
1165,-3.88535,0.465195,0.465195,-3.88535
1166,-3.87093,-0.0993047,-0.0993047,-3.87093
1167,-3.81487,-1.1704,-1.1704,-3.81487
1168,-3.54775,-2.76571,-2.76571,-3.54775
1169,-3.31346,-2.51427,-2.51427,-3.31346
1170,-3.32192,-2.39789,-2.39789,-3.32192
1171,-3.32772,-2.28456,-2.28456,-3.32772
1172,-3.33482,-2.17885,-2.17885,-3.33482
1173,-3.34294,-2.08012,-2.08012,-3.34294
1174,-3.35203,-1.98794,-1.98794,-3.35203
1175,-3.362,-1.90187,-1.90187,-3.362
1176,-3.37272,-1.8215,-1.8215,-3.37272
1177,-3.38406,-1.74642,-1.74642,-3.38406
1178,-3.39585,-1.67625,-1.67625,-3.39585
1179,-3.40796,-1.61061,-1.61061,-3.40796
1180,-3.42023,-1.54918,-1.54918,-3.42023
1181,-3.43254,-1.49162,-1.49162,-3.43254
1182,-3.44476,-1.43766,-1.43766,-3.44476
1183,-3.4568,-1.38702,-1.38702,-3.4568
1184,-3.46856,-1.33946,-1.33946,-3.46856
1185,-3.47997,-1.29475,-1.29475,-3.47997
1186,-3.49099,-1.25269,-1.25269,-3.49099
1187,-3.50156,-1.2131,-1.2131,-3.50156
1188,-3.51167,-1.17581,-1.17581,-3.51167
1189,-3.52128,-1.14067,-1.14067,-3.52128
1190,-3.5304,-1.10753,-1.10753,-3.5304
1191,-3.53901,-1.07627,-1.07627,-3.53901
1192,-3.54713,-1.04678,-1.04678,-3.54713
1193,-3.55476,-1.01894,-1.01894,-3.55476
1194,-3.56191,-0.992654,-0.992654,-3.56191
1195,-3.56859,-0.953139,-0.953139,-3.56859
1196,-3.57923,-0.853465,-0.853465,-3.57923
1197,-3.60764,-0.646912,-0.646912,-3.60764
1198,-3.66456,-0.24957,-0.24957,-3.66456
1199,-3.75234,0.497696,0.497696,-3.75234
1200,-3.83203,1.91868,1.91868,-3.83203
1201,-3.85766,2.81956,2.81956,-3.85766
1202,-3.85777,2.69346,2.69346,-3.85777
1203,-3.85629,2.5756,2.5756,-3.85629
1204,-3.85479,2.46482,2.46482,-3.85479
1205,-3.85328,2.36071,2.36071,-3.85328
1206,-3.85175,2.26287,2.26287,-3.85175
1207,-3.8502,2.17092,2.17092,-3.8502
1208,-3.84862,2.0845,2.0845,-3.84862
1209,-3.84703,2.00328,2.00328,-3.84703
1210,-3.84542,1.92694,1.92694,-3.84542
1211,-3.84379,1.85519,1.85519,-3.84379
1212,-3.84214,1.78776,1.78776,-3.84214
1213,-3.84047,1.72438,1.72438,-3.84047
1214,-3.83878,1.66481,1.66481,-3.83878
1215,-3.83707,1.60881,1.60881,-3.83707
1216,-3.83535,1.55618,1.55618,-3.83535
1217,-3.83361,1.5067,1.5067,-3.83361
1218,-3.83186,1.46019,1.46019,-3.83186
1219,-3.8301,1.41647,1.41647,-3.8301
1220,-3.82833,1.37536,1.37536,-3.82833
1221,-3.82655,1.33671,1.33671,-3.82655
1222,-3.82477,1.30037,1.30037,-3.82477
1223,-3.82298,1.26619,1.26619,-3.82298
1224,-3.82119,1.23406,1.23406,-3.82119
1225,-3.81941,1.20383,1.20383,-3.81941
1226,-3.81762,1.1754,1.1754,-3.81762
1227,-3.81584,1.14866,1.14866,-3.81584
1228,-3.81406,1.12351,1.12351,-3.81406
1229,-3.81229,1.09984,1.09984,-3.81229
1230,-3.81053,1.07757,1.07757,-3.81053
1231,-3.80877,1.05661,1.05661,-3.80877
1232,-3.80703,1.03689,1.03689,-3.80703
1233,-3.80529,1.01832,1.01832,-3.80529
1234,-3.80356,1.00085,1.00085,-3.80356
1235,-3.80185,0.984389,0.984389,-3.80185
1236,-3.80014,0.93767,0.93767,-3.80014
1237,-3.79773,0.831267,0.831267,-3.79773
1238,-3.79356,0.610921,0.610921,-3.79356
1239,-3.78421,0.174363,0.174363,-3.78421
1240,-3.75357,-0.666309,-0.666309,-3.75357
1241,-3.60103,-2.22063,-2.22063,-3.60103
1242,-3.25088,-2.60097,-2.60097,-3.25088
1243,-3.22362,-2.46515,-2.46515,-3.22362
1244,-3.2294,-2.35022,-2.35022,-3.2294
1245,-3.2358,-2.24208,-2.24208,-3.2358
1246,-3.24326,-2.14109,-2.14109,-3.24326
1247,-3.25168,-2.04677,-2.04677,-3.25168
1248,-3.261,-1.95868,-1.95868,-3.261
1249,-3.2711,-1.87642,-1.87642,-3.2711
1250,-3.28186,-1.79958,-1.79958,-3.28186
1251,-3.29315,-1.72777,-1.72777,-3.29315
1252,-3.30481,-1.66062,-1.66062,-3.30481
1253,-3.31672,-1.59779,-1.59779,-3.31672
1254,-3.32873,-1.53896,-1.53896,-3.32873
1255,-3.34072,-1.48382,-1.48382,-3.34072
1256,-3.3526,-1.4321,-1.4321,-3.3526
1257,-3.36426,-1.38356,-1.38356,-3.36426
1258,-3.37564,-1.33795,-1.33795,-3.37564
1259,-3.38666,-1.29507,-1.29507,-3.38666
1260,-3.39728,-1.25472,-1.25472,-3.39728
1261,-3.40747,-1.21674,-1.21674,-3.40747
1262,-3.41721,-1.18096,-1.18096,-3.41721
1263,-3.42647,-1.14724,-1.14724,-3.42647
1264,-3.43525,-1.11545,-1.11545,-3.43525
1265,-3.44355,-1.08546,-1.08546,-3.44355
1266,-3.45138,-1.05716,-1.05716,-3.45138
1267,-3.45873,-1.03045,-1.03045,-3.45873
1268,-3.46564,-1.00524,-1.00524,-3.46564
1269,-3.4721,-0.98143,-0.98143,-3.4721
1270,-3.47813,-0.921806,-0.921806,-3.47813
1271,-3.49486,-0.788379,-0.788379,-3.49486
1272,-3.53293,-0.523805,-0.523805,-3.53293
1273,-3.60231,-0.0235077,-0.0235077,-3.60231
1274,-3.69385,0.916924,0.916924,-3.69385
1275,-3.75469,2.7151,2.7151,-3.75469
1276,-3.76589,2.75109,2.75109,-3.76589
1277,-3.76464,2.62779,2.62779,-3.76464
1278,-3.76324,2.51191,2.51191,-3.76324
1279,-3.76182,2.403,2.403,-3.76182
1280,-3.76039,2.30065,2.30065,-3.76039
1281,-3.75893,2.20446,2.20446,-3.75893
1282,-3.75745,2.11407,2.11407,-3.75745
1283,-3.75596,2.02911,2.02911,-3.75596
1284,-3.75444,1.94927,1.94927,-3.75444
1285,-3.7529,1.87423,1.87423,-3.7529
1286,-3.75134,1.8037,1.8037,-3.75134
1287,-3.74975,1.73742,1.73742,-3.74975
1288,-3.74815,1.67512,1.67512,-3.74815
1289,-3.74652,1.61656,1.61656,-3.74652
1290,-3.74488,1.56153,1.56153,-3.74488
1291,-3.74322,1.50979,1.50979,-3.74322
1292,-3.74155,1.46117,1.46117,-3.74155
1293,-3.73986,1.41546,1.41546,-3.73986
1294,-3.73816,1.37248,1.37248,-3.73816
1295,-3.73645,1.33208,1.33208,-3.73645
1296,-3.73474,1.2941,1.2941,-3.73474
1297,-3.73302,1.25839,1.25839,-3.73302
1298,-3.7313,1.2248,1.2248,-3.7313
1299,-3.72957,1.19322,1.19322,-3.72957
1300,-3.72785,1.16352,1.16352,-3.72785
1301,-3.72613,1.13559,1.13559,-3.72613
1302,-3.72441,1.10932,1.10932,-3.72441
1303,-3.7227,1.0846,1.0846,-3.7227
1304,-3.72099,1.06134,1.06134,-3.72099
1305,-3.7193,1.03946,1.03946,-3.7193
1306,-3.71761,1.01887,1.01887,-3.71761
1307,-3.71593,0.999493,0.999493,-3.71593
1308,-3.71426,0.980239,0.980239,-3.71426
1309,-3.71258,0.924611,0.924611,-3.71258
1310,-3.71003,0.799244,0.799244,-3.71003
1311,-3.70529,0.540832,0.540832,-3.70529
1312,-3.69369,0.0304028,0.0304028,-3.69369
1313,-3.65095,-0.947874,-0.947874,-3.65095
1314,-3.43302,-2.7352,-2.7352,-3.43302
1315,-3.1336,-2.5598,-2.5598,-3.1336
1316,-3.13812,-2.44441,-2.44441,-3.13812
1317,-3.14349,-2.33185,-2.33185,-3.14349
1318,-3.15009,-2.22677,-2.22677,-3.15009
1319,-3.15764,-2.12858,-2.12858,-3.15764
1320,-3.16611,-2.03687,-2.03687,-3.16611
1321,-3.17542,-1.9512,-1.9512,-3.17542
1322,-3.18546,-1.87118,-1.87118,-3.18546
1323,-3.1961,-1.79642,-1.79642,-3.1961
1324,-3.20722,-1.72653,-1.72653,-3.20722
1325,-3.21868,-1.66116,-1.66116,-3.21868
1326,-3.23035,-1.59998,-1.59998,-3.23035
1327,-3.24209,-1.54269,-1.54269,-3.24209
1328,-3.25381,-1.48898,-1.48898,-3.25381
1329,-3.2654,-1.4386,-1.4386,-3.2654
1330,-3.27677,-1.3913,-1.3913,-3.27677
1331,-3.28785,-1.34686,-1.34686,-3.28785
1332,-3.29859,-1.30508,-1.30508,-3.29859
1333,-3.30895,-1.26577,-1.26577,-3.30895
1334,-3.31888,-1.22877,-1.22877,-3.31888
1335,-3.32838,-1.19391,-1.19391,-3.32838
1336,-3.33742,-1.16106,-1.16106,-3.33742
1337,-3.34599,-1.13009,-1.13009,-3.34599
1338,-3.35411,-1.10088,-1.10088,-3.35411
1339,-3.36177,-1.07332,-1.07332,-3.36177
1340,-3.36898,-1.04731,-1.04731,-3.36898
1341,-3.37575,-1.02276,-1.02276,-3.37575
1342,-3.3821,-0.999584,-0.999584,-3.3821
1343,-3.38804,-0.976866,-0.976866,-3.38804
1344,-3.39383,-0.910917,-0.910917,-3.39383
1345,-3.41253,-0.768128,-0.768128,-3.41253
1346,-3.45324,-0.488745,-0.488745,-3.45324
1347,-3.52528,0.036747,0.036747,-3.52528
1348,-3.61614,1.02388,1.02388,-3.61614
1349,-3.672,2.86434,2.86434,-3.672
1350,-3.68098,2.72775,2.72775,-3.68098
1351,-3.6797,2.60406,2.60406,-3.6797
1352,-3.67838,2.48776,2.48776,-3.67838
1353,-3.67704,2.37846,2.37846,-3.67704
1354,-3.67568,2.27575,2.27575,-3.67568
1355,-3.6743,2.17922,2.17922,-3.6743
1356,-3.6729,2.08851,2.08851,-3.6729
1357,-3.67148,2.00325,2.00325,-3.67148
1358,-3.67003,1.92313,1.92313,-3.67003
1359,-3.66856,1.84783,1.84783,-3.66856
1360,-3.66707,1.77707,1.77707,-3.66707
1361,-3.66555,1.71056,1.71056,-3.66555
1362,-3.66401,1.64805,1.64805,-3.66401
1363,-3.66245,1.5893,1.5893,-3.66245
1364,-3.66087,1.53408,1.53408,-3.66087
1365,-3.65927,1.48218,1.48218,-3.65927
1366,-3.65766,1.4334,1.4334,-3.65766
1367,-3.65603,1.38754,1.38754,-3.65603
1368,-3.65439,1.34443,1.34443,-3.65439
1369,-3.65274,1.30391,1.30391,-3.65274
1370,-3.65109,1.26581,1.26581,-3.65109
1371,-3.64942,1.22999,1.22999,-3.64942
1372,-3.64776,1.19631,1.19631,-3.64776
1373,-3.64609,1.16464,1.16464,-3.64609
1374,-3.64442,1.13485,1.13485,-3.64442
1375,-3.64275,1.10684,1.10684,-3.64275
1376,-3.64109,1.08049,1.08049,-3.64109
1377,-3.63944,1.05571,1.05571,-3.63944
1378,-3.63779,1.03239,1.03239,-3.63779
1379,-3.63615,1.01045,1.01045,-3.63615
1380,-3.63451,0.98981,0.98981,-3.63451
1381,-3.63289,0.950004,0.950004,-3.63289
1382,-3.63082,0.853167,0.853167,-3.63082
1383,-3.62715,0.64731,0.64731,-3.62715
1384,-3.6189,0.234291,0.234291,-3.6189
1385,-3.5923,-0.567082,-0.567082,-3.5923
1386,-3.46025,-2.0603,-2.0603,-3.46025
1387,-3.10061,-2.6441,-2.6441,-3.10061
1388,-3.05482,-2.50164,-2.50164,-3.05482
1389,-3.06036,-2.38852,-2.38852,-3.06036
1390,-3.06636,-2.28139,-2.28139,-3.06636
1391,-3.07338,-2.18132,-2.18132,-3.07338
1392,-3.0813,-2.08782,-2.08782,-3.0813
1393,-3.09007,-2.00046,-2.00046,-3.09007
1394,-3.09959,-1.91886,-1.91886,-3.09959
1395,-3.10975,-1.84261,-1.84261,-3.10975
1396,-3.12043,-1.77134,-1.77134,-3.12043
1397,-3.1315,-1.70469,-1.70469,-3.1315
1398,-3.14283,-1.64233,-1.64233,-3.14283
1399,-3.1543,-1.58394,-1.58394,-3.1543
1400,-3.1658,-1.52923,-1.52923,-3.1658
1401,-3.17721,-1.47793,-1.47793,-3.17721
1402,-3.18847,-1.42978,-1.42978,-3.18847
1403,-3.19948,-1.38457,-1.38457,-3.19948
1404,-3.21019,-1.34208,-1.34208,-3.21019
1405,-3.22055,-1.30212,-1.30212,-3.22055
1406,-3.23053,-1.26452,-1.26452,-3.23053
1407,-3.24009,-1.22912,-1.22912,-3.24009
1408,-3.24922,-1.19577,-1.19577,-3.24922
1409,-3.25791,-1.16433,-1.16433,-3.25791
1410,-3.26615,-1.1347,-1.1347,-3.26615
1411,-3.27395,-1.10675,-1.10675,-3.27395
1412,-3.28131,-1.08037,-1.08037,-3.28131
1413,-3.28825,-1.05549,-1.05549,-3.28825
1414,-3.29476,-1.03199,-1.03199,-3.29476
1415,-3.30087,-1.00982,-1.00982,-3.30087
1416,-3.30659,-0.988877,-0.988877,-3.30659
1417,-3.31194,-0.946856,-0.946856,-3.31194
1418,-3.32359,-0.848375,-0.848375,-3.32359
1419,-3.35189,-0.649636,-0.649636,-3.35189
1420,-3.40692,-0.271939,-0.271939,-3.40692
1421,-3.49172,0.433574,0.433574,-3.49172
1422,-3.57217,1.7686,1.7686,-3.57217
1423,-3.60128,2.79741,2.79741,-3.60128
1424,-3.60228,2.66688,2.66688,-3.60228
1425,-3.60105,2.54507,2.54507,-3.60105
1426,-3.5998,2.43058,2.43058,-3.5998
1427,-3.59853,2.32299,2.32299,-3.59853
1428,-3.59723,2.22188,2.22188,-3.59723
1429,-3.59592,2.12686,2.12686,-3.59592
1430,-3.59458,2.03757,2.03757,-3.59458
1431,-3.59321,1.95365,1.95365,-3.59321
1432,-3.59182,1.87478,1.87478,-3.59182
1433,-3.59041,1.80067,1.80067,-3.59041
1434,-3.58897,1.73102,1.73102,-3.58897
1435,-3.5875,1.66556,1.66556,-3.5875
1436,-3.58602,1.60403,1.60403,-3.58602
1437,-3.58451,1.54621,1.54621,-3.58451
1438,-3.58298,1.49187,1.49187,-3.58298
1439,-3.58143,1.44079,1.44079,-3.58143
1440,-3.57987,1.39278,1.39278,-3.57987
1441,-3.57829,1.34765,1.34765,-3.57829
1442,-3.57669,1.30523,1.30523,-3.57669
1443,-3.57509,1.26536,1.26536,-3.57509
1444,-3.57348,1.22786,1.22786,-3.57348
1445,-3.57187,1.19262,1.19262,-3.57187
1446,-3.57025,1.15947,1.15947,-3.57025
1447,-3.56863,1.12831,1.12831,-3.56863
1448,-3.56702,1.099,1.099,-3.56702
1449,-3.5654,1.07144,1.07144,-3.5654
1450,-3.56379,1.04552,1.04552,-3.56379
1451,-3.56218,1.02113,1.02113,-3.56218
1452,-3.56059,0.998193,0.998193,-3.56059
1453,-3.559,0.972997,0.972997,-3.559
1454,-3.55734,0.902481,0.902481,-3.55734
1455,-3.55455,0.745132,0.745132,-3.55455
1456,-3.54875,0.422307,0.422307,-3.54875
1457,-3.53241,-0.212937,-0.212937,-3.53241
1458,-3.46126,-1.42,-1.42,-3.46126
1459,-3.14383,-2.75969,-2.75969,-3.14383
1460,-2.97742,-2.55185,-2.55185,-2.97742
1461,-2.9836,-2.44048,-2.44048,-2.9836
1462,-2.98901,-2.3315,-2.3315,-2.98901
1463,-2.99556,-2.22977,-2.22977,-2.99556
1464,-3.003,-2.13469,-2.13469,-3.003
1465,-3.01128,-2.04585,-2.04585,-3.01128
1466,-3.02032,-1.96284,-1.96284,-3.02032
1467,-3.03004,-1.88527,-1.88527,-3.03004
1468,-3.0403,-1.81277,-1.81277,-3.0403
1469,-3.05099,-1.74497,-1.74497,-3.05099
1470,-3.062,-1.68155,-1.68155,-3.062
1471,-3.07318,-1.62218,-1.62218,-3.07318
1472,-3.08445,-1.56657,-1.56657,-3.08445
1473,-3.09568,-1.51443,-1.51443,-3.09568
1474,-3.10679,-1.46553,-1.46553,-3.10679
1475,-3.11771,-1.41962,-1.41962,-3.11771
1476,-3.12836,-1.37649,-1.37649,-3.12836
1477,-3.1387,-1.33594,-1.33594,-3.1387
1478,-3.14868,-1.29781,-1.29781,-3.14868
1479,-3.15828,-1.26191,-1.26191,-3.15828
1480,-3.16746,-1.22811,-1.22811,-3.16746
1481,-3.17623,-1.19626,-1.19626,-3.17623
1482,-3.18457,-1.16624,-1.16624,-3.18457
1483,-3.19248,-1.13794,-1.13794,-3.19248
1484,-3.19996,-1.11124,-1.11124,-3.19996
1485,-3.20702,-1.08606,-1.08606,-3.20702
1486,-3.21367,-1.06229,-1.06229,-3.21367
1487,-3.21992,-1.03985,-1.03985,-3.21992
1488,-3.22579,-1.01868,-1.01868,-3.22579
1489,-3.23129,-0.998679,-0.998679,-3.23129
1490,-3.23643,-0.977156,-0.977156,-3.23643
1491,-3.24202,-0.916784,-0.916784,-3.24202
1492,-3.25921,-0.787378,-0.787378,-3.25921
1493,-3.29635,-0.535315,-0.535315,-3.29635
1494,-3.36297,-0.0628831,-0.0628831,-3.36297
1495,-3.45237,0.820007,0.820007,-3.45237
1496,-3.51626,2.50117,2.50117,-3.51626
1497,-3.53026,2.73383,2.73383,-3.53026
1498,-3.52944,2.6063,2.6063,-3.52944
1499,-3.52827,2.48647,2.48647,-3.52827
1500,-3.52708,2.37387,2.37387,-3.52708
1501,-3.52586,2.26805,2.26805,-3.52586
1502,-3.52463,2.1686,2.1686,-3.52463
1503,-3.52337,2.07515,2.07515,-3.52337
1504,-3.52208,1.98733,1.98733,-3.52208
1505,-3.52077,1.90479,1.90479,-3.52077
1506,-3.51943,1.82723,1.82723,-3.51943
1507,-3.51806,1.75435,1.75435,-3.51806
1508,-3.51667,1.68585,1.68585,-3.51667
1509,-3.51525,1.62147,1.62147,-3.51525
1510,-3.51381,1.56098,1.56098,-3.51381
1511,-3.51234,1.50412,1.50412,-3.51234
1512,-3.51086,1.45068,1.45068,-3.51086
1513,-3.50935,1.40045,1.40045,-3.50935
1514,-3.50783,1.35325,1.35325,-3.50783
1515,-3.5063,1.30888,1.30888,-3.5063
1516,-3.50475,1.26717,1.26717,-3.50475
1517,-3.50319,1.22796,1.22796,-3.50319
1518,-3.50162,1.1911,1.1911,-3.50162
1519,-3.50005,1.15644,1.15644,-3.50005
1520,-3.49847,1.12386,1.12386,-3.49847
1521,-3.4969,1.09322,1.09322,-3.4969
1522,-3.49533,1.06441,1.06441,-3.49533
1523,-3.49375,1.03731,1.03731,-3.49375
1524,-3.49219,1.01183,1.01183,-3.49219
1525,-3.49063,0.987854,0.987854,-3.49063
1526,-3.48908,0.94101,0.94101,-3.48908
1527,-3.48698,0.827371,0.827371,-3.48698
1528,-3.48292,0.586106,0.586106,-3.48292
1529,-3.47287,0.102641,0.102641,-3.47287
1530,-3.43637,-0.832354,-0.832354,-3.43637
1531,-3.24461,-2.5554,-2.5554,-3.24461
1532,-2.91844,-2.60983,-2.60983,-2.91844
1533,-2.91221,-2.4939,-2.4939,-2.91221
1534,-2.91718,-2.38337,-2.38337,-2.91718
1535,-2.92325,-2.27979,-2.27979,-2.92325
1536,-2.93022,-2.18297,-2.18297,-2.93022
1537,-2.93802,-2.09248,-2.09248,-2.93802
1538,-2.94659,-2.00791,-2.00791,-2.94659
1539,-2.95586,-1.92888,-1.92888,-2.95586
1540,-2.9657,-1.85501,-1.85501,-2.9657
1541,-2.97602,-1.78594,-1.78594,-2.97602
1542,-2.98668,-1.72133,-1.72133,-2.98668
1543,-2.99758,-1.66087,-1.66087,-2.99758
1544,-3.0086,-1.60424,-1.60424,-3.0086
1545,-3.01964,-1.55117,-1.55117,-3.01964
1546,-3.03061,-1.50141,-1.50141,-3.03061
1547,-3.04142,-1.45471,-1.45471,-3.04142
1548,-3.05201,-1.41085,-1.41085,-3.05201
1549,-3.06231,-1.36964,-1.36964,-3.06231
1550,-3.0723,-1.33089,-1.33089,-3.0723
1551,-3.08192,-1.29443,-1.29443,-3.08192
1552,-3.09116,-1.26011,-1.26011,-3.09116
1553,-3.1,-1.22778,-1.22778,-3.1
1554,-3.10843,-1.19732,-1.19732,-3.10843
1555,-3.11644,-1.16861,-1.16861,-3.11644
1556,-3.12403,-1.14154,-1.14154,-3.12403
1557,-3.13122,-1.11601,-1.11601,-3.13122
1558,-3.13801,-1.09192,-1.09192,-3.13801
1559,-3.1444,-1.06918,-1.06918,-3.1444
1560,-3.15041,-1.04773,-1.04773,-3.15041
1561,-3.15605,-1.02747,-1.02747,-3.15605
1562,-3.16134,-1.00835,-1.00835,-3.16134
1563,-3.16629,-0.990294,-0.990294,-3.16629
1564,-3.17091,-0.953833,-0.953833,-3.17091
1565,-3.18105,-0.87589,-0.87589,-3.18105
1566,-3.20349,-0.728316,-0.728316,-3.20349
1567,-3.24532,-0.452597,-0.452597,-3.24532
1568,-3.31474,0.0629399,0.0629399,-3.31474
1569,-3.40072,1.04472,1.04472,-3.40072
1570,-3.45428,2.83476,2.83476,-3.45428
1571,-3.46314,2.69535,2.69535,-3.46314
1572,-3.46208,2.56868,2.56868,-3.46208
1573,-3.46097,2.44956,2.44956,-3.46097
1574,-3.45983,2.33761,2.33761,-3.45983
1575,-3.45867,2.23241,2.23241,-3.45867
1576,-3.45749,2.13355,2.13355,-3.45749
1577,-3.45628,2.04065,2.04065,-3.45628
1578,-3.45505,1.95335,1.95335,-3.45505
1579,-3.45379,1.87131,1.87131,-3.45379
1580,-3.4525,1.79421,1.79421,-3.4525
1581,-3.45118,1.72176,1.72176,-3.45118
1582,-3.44983,1.65368,1.65368,-3.44983
1583,-3.44846,1.58969,1.58969,-3.44846
1584,-3.44706,1.52956,1.52956,-3.44706
1585,-3.44564,1.47305,1.47305,-3.44564
1586,-3.4442,1.41994,1.41994,-3.4442
1587,-3.44273,1.37002,1.37002,-3.44273
1588,-3.44125,1.32311,1.32311,-3.44125
1589,-3.43975,1.27901,1.27901,-3.43975
1590,-3.43824,1.23756,1.23756,-3.43824
1591,-3.43672,1.1986,1.1986,-3.43672
1592,-3.43519,1.16197,1.16197,-3.43519
1593,-3.43366,1.12754,1.12754,-3.43366
1594,-3.43213,1.09516,1.09516,-3.43213
1595,-3.43059,1.06472,1.06472,-3.43059
1596,-3.42905,1.03609,1.03609,-3.42905
1597,-3.42752,1.00917,1.00917,-3.42752
1598,-3.426,0.983848,0.983848,-3.426
1599,-3.42448,0.927728,0.927728,-3.42448
1600,-3.4222,0.794775,0.794775,-3.4222
1601,-3.41754,0.51514,0.51514,-3.41754
1602,-3.40503,-0.0423304,-0.0423304,-3.40503
1603,-3.35463,-1.11393,-1.11393,-3.35463
1604,-3.09644,-2.8394,-2.8394,-3.09644
1605,-2.8427,-2.58669,-2.58669,-2.8427
1606,-2.84853,-2.47929,-2.47929,-2.84853
1607,-2.85349,-2.37075,-2.37075,-2.85349
1608,-2.85967,-2.26948,-2.26948,-2.85967
1609,-2.86669,-2.17479,-2.17479,-2.86669
1610,-2.87451,-2.08628,-2.08628,-2.87451
1611,-2.88307,-2.00355,-2.00355,-2.88307
1612,-2.89227,-1.92623,-1.92623,-2.89227
1613,-2.90202,-1.85394,-1.85394,-2.90202
1614,-2.91221,-1.78633,-1.78633,-2.91221
1615,-2.92272,-1.72308,-1.72308,-2.92272
1616,-2.93344,-1.66387,-1.66387,-2.93344
1617,-2.94426,-1.60842,-1.60842,-2.94426
1618,-2.95509,-1.55644,-1.55644,-2.95509
1619,-2.96584,-1.5077,-1.5077,-2.96584
1620,-2.97643,-1.46195,-1.46195,-2.97643
1621,-2.9868,-1.41898,-1.41898,-2.9868
1622,-2.99689,-1.37861,-1.37861,-2.99689
1623,-3.00666,-1.34064,-1.34064,-3.00666
1624,-3.01609,-1.30493,-1.30493,-3.01609
1625,-3.02514,-1.2713,-1.2713,-3.02514
1626,-3.0338,-1.23964,-1.23964,-3.0338
1627,-3.04207,-1.20981,-1.20981,-3.04207
1628,-3.04993,-1.18169,-1.18169,-3.04993
1629,-3.05739,-1.15517,-1.15517,-3.05739
1630,-3.06445,-1.13017,-1.13017,-3.06445
1631,-3.07112,-1.10658,-1.10658,-3.07112
1632,-3.07741,-1.08432,-1.08432,-3.07741
1633,-3.08334,-1.06332,-1.06332,-3.08334
1634,-3.0889,-1.04349,-1.04349,-3.0889
1635,-3.09412,-1.03056,-1.03056,-3.09412
