Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
1115,1.24335,-2.81412,-2.81412,1.24335
1116,1.22582,-2.81372,-2.81372,1.22582
1117,1.20883,-2.81331,-2.81331,1.20883
1118,1.19235,-2.81291,-2.81291,1.19235
1119,1.17637,-2.8125,-2.8125,1.17637
1120,1.16087,-2.81209,-2.81209,1.16087
1121,1.14585,-2.81169,-2.81169,1.14585
1122,1.13128,-2.81128,-2.81128,1.13128
1123,1.11715,-2.81087,-2.81087,1.11715
1124,1.10345,-2.81047,-2.81047,1.10345
1125,1.09017,-2.81007,-2.81007,1.09017
1126,1.07729,-2.80966,-2.80966,1.07729
1127,1.0648,-2.80926,-2.80926,1.0648
1128,1.05268,-2.80886,-2.80886,1.05268
1129,1.04094,-2.80846,-2.80846,1.04094
1130,1.02955,-2.80806,-2.80806,1.02955
1131,1.0185,-2.80767,-2.80767,1.0185
1132,1.00779,-2.80727,-2.80727,1.00779
1133,0.997397,-2.80688,-2.80688,0.997397
1134,0.987322,-2.80649,-2.80649,0.987322
1135,0.975273,-2.8061,-2.8061,0.975273
1136,0.953444,-2.80569,-2.80569,0.953444
1137,0.921627,-2.80516,-2.80516,0.921627
1138,0.877465,-2.80443,-2.80443,0.877465
1139,0.817523,-2.80341,-2.80341,0.817523
1140,0.737294,-2.80198,-2.80198,0.737294
1141,0.630942,-2.79988,-2.79988,0.630942
1142,0.490881,-2.79671,-2.79671,0.490881
1143,0.307168,-2.79165,-2.79165,0.307168
1144,0.0665719,-2.78309,-2.78309,0.0665719
1145,-0.249006,-2.76749,-2.76749,-0.249006
1146,-0.665427,-2.73687,-2.73687,-0.665427
1147,-1.22117,-2.67477,-2.67477,-1.22117
1148,-1.96875,-2.5632,-2.5632,-1.96875
1149,-2.58422,-2.429,-2.429,-2.58422
1150,-2.87737,-2.33804,-2.33804,-2.87737
1151,-2.99585,-2.28881,-2.28881,-2.99585
1152,-3.02303,-2.2637,-2.2637,-3.02303
1153,-3.00322,-2.25136,-2.25136,-3.00322
1154,-2.95971,-2.24565,-2.24565,-2.95971
1155,-2.90473,-2.24339,-2.24339,-2.90473
1156,-2.84466,-2.24297,-2.24297,-2.84466
1157,-2.78282,-2.24357,-2.24357,-2.78282
1158,-2.72094,-2.2448,-2.2448,-2.72094
1159,-2.65988,-2.24644,-2.24644,-2.65988
1160,-2.60007,-2.24838,-2.24838,-2.60007
1161,-2.5417,-2.25059,-2.25059,-2.5417
1162,-2.48487,-2.25304,-2.25304,-2.48487
1163,-2.42957,-2.25571,-2.25571,-2.42957
1164,-2.37579,-2.2586,-2.2586,-2.37579
1165,-2.32351,-2.26172,-2.26172,-2.32351
1166,-2.27268,-2.26507,-2.26507,-2.27268
1167,-2.22326,-2.26863,-2.26863,-2.22326
1168,-2.17521,-2.27242,-2.27242,-2.17521
1169,-2.12849,-2.27644,-2.27644,-2.12849
1170,-2.08305,-2.28067,-2.28067,-2.08305
1171,-2.03886,-2.28512,-2.28512,-2.03886
1172,-1.99588,-2.28978,-2.28978,-1.99588
1173,-1.95408,-2.29465,-2.29465,-1.95408
1174,-1.91342,-2.29971,-2.29971,-1.91342
1175,-1.87388,-2.30497,-2.30497,-1.87388
1176,-1.83542,-2.31039,-2.31039,-1.83542
1177,-1.79802,-2.31599,-2.31599,-1.79802
1178,-1.76165,-2.32173,-2.32173,-1.76165
1179,-1.72629,-2.32761,-2.32761,-1.72629
1180,-1.69192,-2.33362,-2.33362,-1.69192
1181,-1.65851,-2.33974,-2.33974,-1.65851
1182,-1.62604,-2.34594,-2.34594,-1.62604
1183,-1.59449,-2.35222,-2.35222,-1.59449
1184,-1.56386,-2.35856,-2.35856,-1.56386
1185,-1.5341,-2.36495,-2.36495,-1.5341
1186,-1.50522,-2.37136,-2.37136,-1.50522
1187,-1.47719,-2.37777,-2.37777,-1.47719
1188,-1.45,-2.38419,-2.38419,-1.45
1189,-1.42362,-2.39057,-2.39057,-1.42362
1190,-1.39805,-2.39693,-2.39693,-1.39805
1191,-1.37326,-2.40323,-2.40323,-1.37326
1192,-1.34924,-2.40947,-2.40947,-1.34924
1193,-1.32598,-2.41563,-2.41563,-1.32598
1194,-1.30346,-2.4217,-2.4217,-1.30346
1195,-1.28166,-2.42768,-2.42768,-1.28166
1196,-1.26056,-2.43356,-2.43356,-1.26056
1197,-1.24015,-2.43931,-2.43931,-1.24015
1198,-1.22042,-2.44495,-2.44495,-1.22042
1199,-1.20134,-2.45046,-2.45046,-1.20134
1200,-1.1829,-2.45584,-2.45584,-1.1829
1201,-1.16508,-2.46108,-2.46108,-1.16508
1202,-1.14787,-2.46618,-2.46618,-1.14787
1203,-1.13125,-2.47115,-2.47115,-1.13125
1204,-1.1152,-2.47596,-2.47596,-1.1152
1205,-1.0997,-2.48064,-2.48064,-1.0997
1206,-1.08911,-2.48517,-2.48517,-1.08911
1207,-1.08152,-2.48891,-2.48891,-1.08152
1208,-1.07571,-2.49182,-2.49182,-1.07571
1209,-1.07096,-2.49406,-2.49406,-1.07096
1210,-1.06688,-2.49582,-2.49582,-1.06688
1211,-1.06322,-2.49724,-2.49724,-1.06322
1212,-1.05983,-2.49845,-2.49845,-1.05983
1213,-1.05662,-2.4995,-2.4995,-1.05662
1214,-1.05355,-2.50045,-2.50045,-1.05355
1215,-1.05057,-2.50133,-2.50133,-1.05057
1216,-1.04768,-2.50216,-2.50216,-1.04768
1217,-1.04485,-2.50296,-2.50296,-1.04485
1218,-1.04208,-2.50373,-2.50373,-1.04208
1219,-1.03936,-2.50448,-2.50448,-1.03936
1220,-1.0367,-2.50521,-2.50521,-1.0367
1221,-1.03408,-2.50592,-2.50592,-1.03408
1222,-1.03151,-2.50662,-2.50662,-1.03151
1223,-1.02899,-2.5073,-2.5073,-1.02899
1224,-1.02651,-2.50797,-2.50797,-1.02651
1225,-1.02407,-2.50863,-2.50863,-1.02407
1226,-1.02167,-2.50927,-2.50927,-1.02167
1227,-1.01932,-2.5099,-2.5099,-1.01932
1228,-1.01701,-2.51052,-2.51052,-1.01701
1229,-1.01474,-2.51112,-2.51112,-1.01474
1230,-1.0125,-2.51172,-2.51172,-1.0125
1231,-1.01031,-2.5123,-2.5123,-1.01031
1232,-1.00816,-2.51287,-2.51287,-1.00816
1233,-1.00604,-2.51343,-2.51343,-1.00604
1234,-1.00396,-2.51397,-2.51397,-1.00396
1235,-1.00191,-2.51451,-2.51451,-1.00191
1236,-0.999905,-2.51503,-2.51503,-0.999905
1237,-0.997932,-2.51555,-2.51555,-0.997932
1238,-0.995934,-2.51605,-2.51605,-0.995934
1239,-0.991993,-2.51656,-2.51656,-0.991993
1240,-0.985984,-2.51735,-2.51735,-0.985984
1241,-0.977284,-2.51859,-2.51859,-0.977284
1242,-0.964952,-2.52046,-2.52046,-0.964952
1243,-0.947689,-2.52317,-2.52317,-0.947689
1244,-0.923723,-2.52704,-2.52704,-0.923723
1245,-0.890648,-2.53245,-2.53245,-0.890648
1246,-0.8452,-2.53997,-2.53997,-0.8452
1247,-0.782959,-2.55028,-2.55028,-0.782959
1248,-0.697974,-2.56428,-2.56428,-0.697974
1249,-0.582291,-2.58298,-2.58298,-0.582291
1250,-0.425431,-2.60733,-2.60733,-0.425431
1251,-0.213875,-2.63772,-2.63772,-0.213875
1252,0.0693449,-2.67316,-2.67316,0.0693449
1253,0.445081,-2.7104,-2.7104,0.445081
1254,0.93913,-2.74442,-2.74442,0.93913
1255,1.5846,-2.77076,-2.77076,1.5846
1256,2.36216,-2.78801,-2.78801,2.36216
1257,2.74386,-2.79775,-2.79775,2.74386
1258,2.92599,-2.80265,-2.80265,2.92599
1259,3.0078,-2.80503,-2.80503,3.0078
1260,3.02426,-2.80614,-2.80614,3.02426
1261,2.99678,-2.8066,-2.8066,2.99678
1262,2.94794,-2.80673,-2.80673,2.94794
1263,2.88925,-2.8067,-2.8067,2.88925
1264,2.82657,-2.80659,-2.80659,2.82657
1265,2.76286,-2.80643,-2.80643,2.76286
1266,2.69958,-2.80624,-2.80624,2.69958
1267,2.63748,-2.80605,-2.80605,2.63748
1268,2.57689,-2.80584,-2.80584,2.57689
1269,2.51796,-2.80562,-2.80562,2.51796
1270,2.46073,-2.8054,-2.8054,2.46073
1271,2.40521,-2.80518,-2.80518,2.40521
1272,2.35136,-2.80495,-2.80495,2.35136
1273,2.29916,-2.80471,-2.80471,2.29916
1274,2.24854,-2.80447,-2.80447,2.24854
1275,2.19948,-2.80422,-2.80422,2.19948
1276,2.15192,-2.80397,-2.80397,2.15192
1277,2.10581,-2.80371,-2.80371,2.10581
1278,2.06112,-2.80344,-2.80344,2.06112
1279,2.0178,-2.80317,-2.80317,2.0178
1280,1.9758,-2.80289,-2.80289,1.9758
1281,1.93509,-2.8026,-2.8026,1.93509
1282,1.89562,-2.80231,-2.80231,1.89562
1283,1.85737,-2.80202,-2.80202,1.85737
1284,1.82028,-2.80171,-2.80171,1.82028
1285,1.78432,-2.8014,-2.8014,1.78432
1286,1.74947,-2.80109,-2.80109,1.74947
1287,1.71568,-2.80076,-2.80076,1.71568
1288,1.68292,-2.80044,-2.80044,1.68292
1289,1.65116,-2.8001,-2.8001,1.65116
1290,1.62037,-2.79976,-2.79976,1.62037
1291,1.59052,-2.79942,-2.79942,1.59052
1292,1.56159,-2.79906,-2.79906,1.56159
1293,1.53353,-2.79871,-2.79871,1.53353
1294,1.50633,-2.79835,-2.79835,1.50633
1295,1.47996,-2.79798,-2.79798,1.47996
1296,1.45439,-2.79761,-2.79761,1.45439
1297,1.4296,-2.79723,-2.79723,1.4296
1298,1.40557,-2.79685,-2.79685,1.40557
1299,1.38227,-2.79647,-2.79647,1.38227
1300,1.35968,-2.79608,-2.79608,1.35968
1301,1.33777,-2.79569,-2.79569,1.33777
1302,1.31654,-2.7953,-2.7953,1.31654
1303,1.29594,-2.7949,-2.7949,1.29594
1304,1.27598,-2.7945,-2.7945,1.27598
1305,1.25662,-2.7941,-2.7941,1.25662
1306,1.23785,-2.7937,-2.7937,1.23785
1307,1.21965,-2.7933,-2.7933,1.21965
1308,1.202,-2.79289,-2.79289,1.202
1309,1.18489,-2.79248,-2.79248,1.18489
1310,1.1683,-2.79208,-2.79208,1.1683
1311,1.15222,-2.79167,-2.79167,1.15222
1312,1.13662,-2.79126,-2.79126,1.13662
1313,1.12149,-2.79085,-2.79085,1.12149
1314,1.10683,-2.79044,-2.79044,1.10683
1315,1.0926,-2.79003,-2.79003,1.0926
1316,1.07881,-2.78962,-2.78962,1.07881
1317,1.06544,-2.78922,-2.78922,1.06544
1318,1.05248,-2.78881,-2.78881,1.05248
1319,1.0399,-2.78841,-2.78841,1.0399
1320,1.02771,-2.788,-2.788,1.02771
1321,1.01589,-2.7876,-2.7876,1.01589
1322,1.00442,-2.7872,-2.7872,1.00442
1323,0.993301,-2.7868,-2.7868,0.993301
1324,0.982519,-2.78641,-2.78641,0.982519
1325,0.965712,-2.78601,-2.78601,0.965712
1326,0.938456,-2.78555,-2.78555,0.938456
1327,0.899589,-2.78493,-2.78493,0.899589
1328,0.846137,-2.78406,-2.78406,0.846137
1329,0.773993,-2.78282,-2.78282,0.773993
1330,0.677796,-2.78103,-2.78103,0.677796
1331,0.55059,-2.77835,-2.77835,0.55059
1332,0.383293,-2.77415,-2.77415,0.383293
1333,0.163897,-2.76717,-2.76717,0.163897
1334,-0.123829,-2.75476,-2.75476,-0.123829
1335,-0.502681,-2.7309,-2.7309,-0.502681
1336,-1.00627,-2.68244,-2.68244,-1.00627
1337,-1.68333,-2.58864,-2.58864,-1.68333
1338,-2.44431,-2.45458,-2.45458,-2.44431
1339,-2.82144,-2.34413,-2.34413,-2.82144
1340,-2.98472,-2.28252,-2.28252,-2.98472
1341,-3.03544,-2.25078,-2.25078,-3.03544
1342,-3.0279,-2.23504,-2.23504,-3.0279
1343,-2.99072,-2.22757,-2.22757,-2.99072
1344,-2.93893,-2.22439,-2.22439,-2.93893
1345,-2.88041,-2.22346,-2.22346,-2.88041
1346,-2.81927,-2.22376,-2.22376,-2.81927
1347,-2.75763,-2.22477,-2.22477,-2.75763
1348,-2.69659,-2.22623,-2.22623,-2.69659
1349,-2.63668,-2.22802,-2.22802,-2.63668
1350,-2.57817,-2.23008,-2.23008,-2.57817
1351,-2.52116,-2.23236,-2.23236,-2.52116
1352,-2.46569,-2.23487,-2.23487,-2.46569
1353,-2.41174,-2.2376,-2.2376,-2.41174
1354,-2.3593,-2.24053,-2.24053,-2.3593
1355,-2.30831,-2.24368,-2.24368,-2.30831
1356,-2.25874,-2.24705,-2.24705,-2.25874
1357,-2.21055,-2.25063,-2.25063,-2.21055
1358,-2.1637,-2.25442,-2.25442,-2.1637
1359,-2.11814,-2.25843,-2.25843,-2.11814
1360,-2.07384,-2.26265,-2.26265,-2.07384
1361,-2.03075,-2.26707,-2.26707,-2.03075
1362,-1.98885,-2.27169,-2.27169,-1.98885
1363,-1.94811,-2.2765,-2.2765,-1.94811
1364,-1.90848,-2.28149,-2.28149,-1.90848
1365,-1.86994,-2.28666,-2.28666,-1.86994
1366,-1.83246,-2.292,-2.292,-1.83246
1367,-1.79601,-2.29749,-2.29749,-1.79601
1368,-1.76058,-2.30311,-2.30311,-1.76058
1369,-1.72613,-2.30887,-2.30887,-1.72613
1370,-1.69265,-2.31473,-2.31473,-1.69265
1371,-1.66011,-2.32069,-2.32069,-1.66011
1372,-1.62849,-2.32674,-2.32674,-1.62849
1373,-1.59778,-2.33285,-2.33285,-1.59778
1374,-1.56795,-2.33901,-2.33901,-1.56795
1375,-1.53899,-2.34521,-2.34521,-1.53899
1376,-1.51087,-2.35143,-2.35143,-1.51087
1377,-1.48359,-2.35765,-2.35765,-1.48359
1378,-1.45713,-2.36386,-2.36386,-1.45713
1379,-1.43146,-2.37004,-2.37004,-1.43146
1380,-1.40658,-2.37619,-2.37619,-1.40658
1381,-1.38246,-2.38229,-2.38229,-1.38246
1382,-1.35909,-2.38832,-2.38832,-1.35909
1383,-1.33646,-2.39428,-2.39428,-1.33646
1384,-1.31455,-2.40015,-2.40015,-1.31455
1385,-1.29334,-2.40593,-2.40593,-1.29334
1386,-1.27281,-2.41161,-2.41161,-1.27281
1387,-1.25295,-2.41717,-2.41717,-1.25295
1388,-1.23375,-2.42262,-2.42262,-1.23375
1389,-1.21519,-2.42795,-2.42795,-1.21519
1390,-1.19768,-2.43316,-2.43316,-1.19768
1391,-1.18582,-2.43817,-2.43817,-1.18582
1392,-1.17723,-2.44228,-2.44228,-1.17723
1393,-1.17058,-2.44549,-2.44549,-1.17058
1394,-1.16511,-2.44799,-2.44799,-1.16511
1395,-1.16036,-2.44997,-2.44997,-1.16036
1396,-1.15606,-2.45159,-2.45159,-1.15606
1397,-1.15207,-2.45298,-2.45298,-1.15207
1398,-1.14828,-2.4542,-2.4542,-1.14828
1399,-1.14464,-2.45532,-2.45532,-1.14464
1400,-1.14111,-2.45637,-2.45637,-1.14111
1401,-1.13767,-2.45736,-2.45736,-1.13767
1402,-1.1343,-2.45832,-2.45832,-1.1343
1403,-1.13101,-2.45924,-2.45924,-1.13101
1404,-1.12777,-2.46015,-2.46015,-1.12777
1405,-1.1246,-2.46103,-2.46103,-1.1246
1406,-1.12148,-2.4619,-2.4619,-1.12148
1407,-1.11841,-2.46274,-2.46274,-1.11841
1408,-1.1154,-2.46358,-2.46358,-1.1154
1409,-1.11244,-2.46439,-2.46439,-1.11244
1410,-1.10952,-2.4652,-2.4652,-1.10952
1411,-1.10666,-2.46598,-2.46598,-1.10666
1412,-1.10385,-2.46676,-2.46676,-1.10385
1413,-1.10108,-2.46752,-2.46752,-1.10108
1414,-1.09836,-2.46826,-2.46826,-1.09836
1415,-1.09569,-2.46899,-2.46899,-1.09569
1416,-1.09307,-2.46971,-2.46971,-1.09307
1417,-1.09048,-2.47042,-2.47042,-1.09048
1418,-1.08794,-2.47111,-2.47111,-1.08794
1419,-1.08545,-2.47179,-2.47179,-1.08545
1420,-1.083,-2.47246,-2.47246,-1.083
1421,-1.08059,-2.47312,-2.47312,-1.08059
1422,-1.07822,-2.47376,-2.47376,-1.07822
1423,-1.07589,-2.47439,-2.47439,-1.07589
1424,-1.0736,-2.47501,-2.47501,-1.0736
1425,-1.07135,-2.47562,-2.47562,-1.07135
1426,-1.06914,-2.47621,-2.47621,-1.06914
1427,-1.06697,-2.4768,-2.4768,-1.06697
1428,-1.06483,-2.47737,-2.47737,-1.06483
1429,-1.06273,-2.47793,-2.47793,-1.06273
1430,-1.06067,-2.47849,-2.47849,-1.06067
1431,-1.05864,-2.47903,-2.47903,-1.05864
1432,-1.05665,-2.47956,-2.47956,-1.05665
1433,-1.05469,-2.48008,-2.48008,-1.05469
1434,-1.05277,-2.48059,-2.48059,-1.05277
1435,-1.05088,-2.48109,-2.48109,-1.05088
1436,-1.04902,-2.48158,-2.48158,-1.04902
1437,-1.0472,-2.48206,-2.48206,-1.0472
1438,-1.04541,-2.48253,-2.48253,-1.04541
1439,-1.04364,-2.48299,-2.48299,-1.04364
1440,-1.04191,-2.48345,-2.48345,-1.04191
1441,-1.04021,-2.48389,-2.48389,-1.04021
1442,-1.03854,-2.48432,-2.48432,-1.03854
1443,-1.0369,-2.48475,-2.48475,-1.0369
1444,-1.03529,-2.48517,-2.48517,-1.03529
1445,-1.0337,-2.48557,-2.48557,-1.0337
1446,-1.03215,-2.48597,-2.48597,-1.03215
1447,-1.03062,-2.48637,-2.48637,-1.03062
1448,-1.02912,-2.48675,-2.48675,-1.02912
1449,-1.02764,-2.48712,-2.48712,-1.02764
1450,-1.02619,-2.48749,-2.48749,-1.02619
1451,-1.02477,-2.48785,-2.48785,-1.02477
1452,-1.02337,-2.4882,-2.4882,-1.02337
1453,-1.022,-2.48855,-2.48855,-1.022
1454,-1.02065,-2.48888,-2.48888,-1.02065
1455,-1.01932,-2.48921,-2.48921,-1.01932
1456,-1.01802,-2.48954,-2.48954,-1.01802
1457,-1.01674,-2.48985,-2.48985,-1.01674
1458,-1.01549,-2.49016,-2.49016,-1.01549
1459,-1.01426,-2.49046,-2.49046,-1.01426
1460,-1.01305,-2.49076,-2.49076,-1.01305
1461,-1.01186,-2.49104,-2.49104,-1.01186
1462,-1.01069,-2.49133,-2.49133,-1.01069
1463,-1.00955,-2.4916,-2.4916,-1.00955
1464,-1.00842,-2.49187,-2.49187,-1.00842
1465,-1.00732,-2.49213,-2.49213,-1.00732
1466,-1.00623,-2.49239,-2.49239,-1.00623
1467,-1.00517,-2.49264,-2.49264,-1.00517
1468,-1.00412,-2.49288,-2.49288,-1.00412
1469,-1.0031,-2.49312,-2.49312,-1.0031
1470,-1.00209,-2.49336,-2.49336,-1.00209
1471,-1.0011,-2.49358,-2.49358,-1.0011
1472,-1.00013,-2.4938,-2.4938,-1.00013
1473,-0.999177,-2.49402,-2.49402,-0.999177
1474,-0.998242,-2.49423,-2.49423,-0.998242
1475,-0.99652,-2.49444,-2.49444,-0.99652
1476,-0.993821,-2.49476,-2.49476,-0.993821
1477,-0.989888,-2.49528,-2.49528,-0.989888
1478,-0.984298,-2.49609,-2.49609,-0.984298
1479,-0.976459,-2.49728,-2.49728,-0.976459
1480,-0.965563,-2.499,-2.499,-0.965563
1481,-0.950511,-2.50143,-2.50143,-0.950511
1482,-0.929807,-2.50483,-2.50483,-0.929807
1483,-0.901421,-2.50954,-2.50954,-0.901421
1484,-0.862594,-2.51602,-2.51602,-0.862594
1485,-0.809589,-2.52488,-2.52488,-0.809589
1486,-0.737362,-2.53689,-2.53689,-0.737362
1487,-0.63914,-2.55299,-2.55299,-0.63914
1488,-0.505932,-2.57417,-2.57417,-0.505932
1489,-0.326004,-2.60118,-2.60118,-0.326004
1490,-0.0844131,-2.63384,-2.63384,-0.0844131
1491,0.237387,-2.67019,-2.67019,0.237387
1492,0.662175,-2.70606,-2.70606,0.662175
1493,1.21858,-2.73646,-2.73646,1.21858
1494,1.944,-2.75822,-2.75822,1.944
1495,2.53119,-2.77152,-2.77152,2.53119
1496,2.8165,-2.77855,-2.77855,2.8165
1497,2.94987,-2.78205,-2.78205,2.94987
1498,3.0069,-2.78372,-2.78372,3.0069
1499,3.02566,-2.78447,-2.78447,3.02566
1500,3.0253,-2.78477,-2.78477,3.0253
1501,3.01548,-2.78483,-2.78483,3.01548
1502,2.99572,-2.78478,-2.78478,2.99572
1503,2.95028,-2.78467,-2.78467,2.95028
1504,2.8928,-2.78453,-2.78453,2.8928
1505,2.83022,-2.78436,-2.78436,2.83022
1506,2.76606,-2.78418,-2.78418,2.76606
1507,2.70208,-2.784,-2.784,2.70208
1508,2.63916,-2.7838,-2.7838,2.63916
1509,2.5777,-2.7836,-2.7836,2.5777
1510,2.51788,-2.7834,-2.7834,2.51788
1511,2.45978,-2.78319,-2.78319,2.45978
1512,2.40341,-2.78297,-2.78297,2.40341
1513,2.34873,-2.78275,-2.78275,2.34873
1514,2.29571,-2.78252,-2.78252,2.29571
1515,2.24432,-2.78229,-2.78229,2.24432
1516,2.19449,-2.78205,-2.78205,2.19449
1517,2.14619,-2.7818,-2.7818,2.14619
1518,2.09937,-2.78155,-2.78155,2.09937
1519,2.05399,-2.7813,-2.7813,2.05399
1520,2.00999,-2.78103,-2.78103,2.00999
1521,1.96734,-2.78076,-2.78076,1.96734
1522,1.926,-2.78048,-2.78048,1.926
1523,1.88592,-2.7802,-2.7802,1.88592
1524,1.84707,-2.77991,-2.77991,1.84707
1525,1.80941,-2.77961,-2.77961,1.80941
1526,1.7729,-2.77931,-2.77931,1.7729
1527,1.7375,-2.779,-2.779,1.7375
1528,1.70319,-2.77868,-2.77868,1.70319
1529,1.66992,-2.77836,-2.77836,1.66992
1530,1.63767,-2.77803,-2.77803,1.63767
1531,1.60641,-2.77769,-2.77769,1.60641
1532,1.5761,-2.77735,-2.77735,1.5761
1533,1.54671,-2.777,-2.777,1.54671
1534,1.51823,-2.77665,-2.77665,1.51823
1535,1.49061,-2.77629,-2.77629,1.49061
1536,1.46383,-2.77592,-2.77592,1.46383
1537,1.43787,-2.77555,-2.77555,1.43787
1538,1.4127,-2.77518,-2.77518,1.4127
1539,1.38829,-2.7748,-2.7748,1.38829
1540,1.36463,-2.77442,-2.77442,1.36463
1541,1.34169,-2.77403,-2.77403,1.34169
1542,1.31945,-2.77364,-2.77364,1.31945
1543,1.29789,-2.77325,-2.77325,1.29789
1544,1.27698,-2.77285,-2.77285,1.27698
1545,1.25671,-2.77245,-2.77245,1.25671
1546,1.23705,-2.77205,-2.77205,1.23705
1547,1.21799,-2.77164,-2.77164,1.21799
1548,1.19951,-2.77123,-2.77123,1.19951
1549,1.1816,-2.77083,-2.77083,1.1816
1550,1.16422,-2.77042,-2.77042,1.16422
1551,1.14738,-2.77001,-2.77001,1.14738
1552,1.13105,-2.76959,-2.76959,1.13105
1553,1.11521,-2.76918,-2.76918,1.11521
1554,1.09985,-2.76877,-2.76877,1.09985
1555,1.08496,-2.76836,-2.76836,1.08496
1556,1.07053,-2.76795,-2.76795,1.07053
1557,1.05653,-2.76754,-2.76754,1.05653
1558,1.04295,-2.76713,-2.76713,1.04295
1559,1.02979,-2.76672,-2.76672,1.02979
1560,1.01702,-2.76631,-2.76631,1.01702
1561,1.00465,-2.7659,-2.7659,1.00465
1562,0.992643,-2.7655,-2.7655,0.992643
1563,0.981005,-2.76509,-2.76509,0.981005
1564,0.962738,-2.76469,-2.76469,0.962738
1565,0.933194,-2.76421,-2.76421,0.933194
1566,0.891086,-2.76356,-2.76356,0.891086
1567,0.833191,-2.76263,-2.76263,0.833191
1568,0.755054,-2.7613,-2.7613,0.755054
1569,0.650864,-2.75934,-2.75934,0.650864
1570,0.513066,-2.75635,-2.75635,0.513066
1571,0.331769,-2.75159,-2.75159,0.331769
1572,0.0938342,-2.7435,-2.7435,0.0938342
1573,-0.218657,-2.72874,-2.72874,-0.218657
1574,-0.631225,-2.6997,-2.6997,-0.631225
1575,-1.18186,-2.6403,-2.6403,-1.18186
1576,-1.92325,-2.53121,-2.53121,-1.92325
1577,-2.57326,-2.39575,-2.39575,-2.57326
1578,-2.88616,-2.30145,-2.30145,-2.88616
1579,-3.01561,-2.25035,-2.25035,-3.01561
1580,-3.04899,-2.22431,-2.22431,-3.04899
1581,-3.03282,-2.21153,-2.21153,-3.03282
1582,-2.99158,-2.20558,-2.20558,-2.99158
1583,-2.93812,-2.20318,-2.20318,-2.93812
1584,-2.87917,-2.20265,-2.20265,-2.87917
1585,-2.81824,-2.20315,-2.20315,-2.81824
1586,-2.75714,-2.20426,-2.20426,-2.75714
1587,-2.6968,-2.20577,-2.20577,-2.6968
1588,-2.63766,-2.20757,-2.20757,-2.63766
1589,-2.57994,-2.20962,-2.20962,-2.57994
1590,-2.52374,-2.21189,-2.21189,-2.52374
1591,-2.46906,-2.21436,-2.21436,-2.46906
1592,-2.41589,-2.21704,-2.21704,-2.41589
1593,-2.3642,-2.21993,-2.21993,-2.3642
1594,-2.31396,-2.22302,-2.22302,-2.31396
1595,-2.26513,-2.22632,-2.22632,-2.26513
1596,-2.21765,-2.22982,-2.22982,-2.21765
1597,-2.17149,-2.23352,-2.23352,-2.17149
1598,-2.12661,-2.23743,-2.23743,-2.12661
1599,-2.08298,-2.24153,-2.24153,-2.08298
1600,-2.04054,-2.24583,-2.24583,-2.04054
1601,-1.99928,-2.25033,-2.25033,-1.99928
1602,-1.95915,-2.255,-2.255,-1.95915
1603,-1.92013,-2.25985,-2.25985,-1.92013
1604,-1.88219,-2.26486,-2.26486,-1.88219
1605,-1.84529,-2.27003,-2.27003,-1.84529
1606,-1.80942,-2.27534,-2.27534,-1.80942
1607,-1.77454,-2.28079,-2.28079,-1.77454
1608,-1.74063,-2.28636,-2.28636,-1.74063
1609,-1.70768,-2.29203,-2.29203,-1.70768
1610,-1.67565,-2.29779,-2.29779,-1.67565
1611,-1.64454,-2.30364,-2.30364,-1.64454
1612,-1.61431,-2.30955,-2.30955,-1.61431
1613,-1.58496,-2.3155,-2.3155,-1.58496
1614,-1.55646,-2.3215,-2.3215,-1.55646
1615,-1.52879,-2.32751,-2.32751,-1.52879
1616,-1.50194,-2.33352,-2.33352,-1.50194
1617,-1.4759,-2.33953,-2.33953,-1.4759
1618,-1.45064,-2.34552,-2.34552,-1.45064
1619,-1.42615,-2.35147,-2.35147,-1.42615
1620,-1.40241,-2.35738,-2.35738,-1.40241
1621,-1.3794,-2.36322,-2.36322,-1.3794
1622,-1.35712,-2.369,-2.369,-1.35712
1623,-1.33554,-2.3747,-2.3747,-1.33554
1624,-1.31466,-2.38032,-2.38032,-1.31466
1625,-1.29711,-2.38583,-2.38583,-1.29711
1626,-1.285,-2.39088,-2.39088,-1.285
1627,-1.27603,-2.39497,-2.39497,-1.27603
1628,-1.26893,-2.39817,-2.39817,-1.26893
1629,-1.26295,-2.40069,-2.40069,-1.26295
1630,-1.25767,-2.40272,-2.40272,-1.25767
1631,-1.25284,-2.40442,-2.40442,-1.25284
1632,-1.2483,-2.40591,-2.40591,-1.2483
1633,-1.24396,-2.40724,-2.40724,-1.24396
1634,-1.23977,-2.40848,-2.40848,-1.23977
1635,-1.2357,-2.40959,-2.40959,-1.2357
1636,-1.23173,-2.41001,-2.41001,-1.23173
1637,-1.22786,-2.41008,-2.41008,-1.22786
1638,-1.22408,-2.40999,-2.40999,-1.22408
1639,-1.2204,-2.4098,-2.4098,-1.2204
1640,-1.21679,-2.40957,-2.40957,-1.21679
1641,-1.21325,-2.4093,-2.4093,-1.21325
1642,-1.20977,-2.40902,-2.40902,-1.20977
1643,-1.20636,-2.40872,-2.40872,-1.20636
1644,-1.203,-2.40841,-2.40841,-1.203
1645,-1.19971,-2.40809,-2.40809,-1.19971
1646,-1.19646,-2.40777,-2.40777,-1.19646
